source_id,year,mem_type,mem_fee,paid_by,gender,postal_code,pc1,country,area,age,club,men_section,women_mixed_section,sectiontotal,school,player,coach,official,referee,umpire,ref_l1,ref_l2,ref_l3,ref_l4,ump_l2,ump_l3,ump_l4,ukcc_l1,ukcc_l2,pcs,scs,ish_1,ish_2,first_aid
IMP-8918977,2016,Junior,15,I Will Pay,Female,KY25PA,KY25,Scotland,UK,17,School,,1,1,"Fettes College, Edinburgh",,,,,,,,,,,,,,,,,,,
IMP-8927164,2016,Junior,15,I Will Pay,Female,KY30AG,KY30,Scotland,UK,18,Edinburgh Thistle,,1,1,"St George's School for Girls, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMP-8942012,2016,Junior,15,I Will Pay,Female,KY86JF,KY86,Scotland,UK,16,School,,1,1,"St George's School for Girls, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMP-8924220,2016,Junior,15,I Will Pay,Female,NE461RQ,NE46,England,UK,16,School,,1,1,Glenalmond College,,,,,,,,,,,,,,,,,,,
IMP-8931040,2016,Junior,15,I Will Pay,Female,PH13RY,PH13,Scotland,UK,17,School,,1,1,Glenalmond College,,,,,,,,,,,,,,,,,,,
IMP-8947921,2016,Junior,15,I Will Pay,Female,PH152PP,PH15,Scotland,UK,18,School,,1,1,"Fettes College, Edinburgh",,,,,,,,,,,,,,,,,,,
IMP-8936392,2016,Junior,15,I Will Pay,Female,PH80EB,PH80,Scotland,UK,16,School,,1,1,Glenalmond College,1,,,,,,,,,,,,,,,,,,
IMP-8936447,2016,Junior,15,I Will Pay,Female,SO249RT,SO24,England,UK,15,School,,1,1,"St Swithuns, Winchester, Hampshire",1,,,,,,,,,,,,,,,,,,
IMP-9146644,2016,Junior,15,I Will Pay,Female,SW148DR,SW1,England,UK,15,School,,1,1,Putney High School,1,,,,,,,,,,,,,,,,,,
IMP-8974045,2016,Junior,15,I Will Pay,Female,TN133AF,TN13,England,UK,17,School,,1,1,Walthamstow Hall,1,,,,,,,,,,,,,,,,,,
IMP-8938313,2016,Junior,15,I Will Pay,Female,TW92TJ,TW9,England,UK,17,School,,1,1,Putney High School,1,,,,,,,,,,,,,,,,,,
IMP-8927845,2016,Student,18,My Club Will Pay,Female,4107,,USA,USA / Canada,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8934519,2016,Student,18,I Will Pay,Female,AB101SB,AB10,Scotland,UK,22,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8938459,2016,Student,18,I Will Pay,Female,AB106JA,AB10,Scotland,UK,24,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8937211,2016,Student,18,I Will Pay,Female,AB116JH,AB11,Scotland,UK,22,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8937743,2016,Student,18,I Will Pay,Female,AB116LE,AB11,Scotland,UK,21,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8955525,2016,Student,18,I Will Pay,Female,AB116LG,AB11,Scotland,UK,25,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8931983,2016,Student,18,I Will Pay,Female,AB116LN,AB11,Scotland,UK,21,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8989497,2016,Student,18,I Will Pay,Female,AB116LS,AB11,Scotland,UK,22,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8924466,2016,Student,18,I Will Pay,Female,AB116TF,AB11,Scotland,UK,23,Robert Gordon University,,1,1,,1,,,,,,,,,,,,2015-2016,,,,,,
IMP-8951438,2016,Student,18,I Will Pay,Female,AB116XS,AB11,Scotland,UK,28,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8937710,2016,Student,18,I Will Pay,Female,AB116YH,AB11,Scotland,UK,21,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8937013,2016,Student,18,I Will Pay,Female,AB124WB,AB12,Scotland,UK,25,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927864,2016,Student,18,My Club Will Pay,Female,AB140NJ,AB14,Scotland,UK,24,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8925142,2016,Student,18,I Will Pay,Female,AB140QG,AB14,Scotland,UK,23,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927863,2016,Student,18,My Club Will Pay,Female,AB158EL,AB15,Scotland,UK,24,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9061608,2016,Student,18,My Club Will Pay,Female,AB159PT,AB15,Scotland,UK,37,Aberdeen City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8929303,2016,Student,18,I Will Pay,Female,AB241SY,AB24,Scotland,UK,25,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927858,2016,Student,18,I Will Pay,Female,AB241UW,AB24,Scotland,UK,20,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8926363,2016,Student,18,I Will Pay,Female,AB241WJ,AB24,Scotland,UK,21,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8924570,2016,Student,18,I Will Pay,Female,AB241WQ,AB24,Scotland,UK,28,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8925408,2016,Student,18,I Will Pay,Female,AB243DA,AB24,Scotland,UK,24,Aberdeen University,,1,1,,1,,,,,,,,,2013-2014,,,,,,,,,
IMP-8925450,2016,Student,18,I Will Pay,Female,AB243DB,AB24,Scotland,UK,25,Aberdeen University,,1,1,,1,,,,,,,,,2014-2015,,,,,,,,,2015-2016
IMP-8939023,2016,Student,18,I Will Pay,Female,AB243HS,AB24,Scotland,UK,24,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8925425,2016,Student,18,I Will Pay,Female,AB243HX,AB24,Scotland,UK,24,Aberdeen University,,1,1,,1,,,,,,,,,2013-2014,2014-2015,,,,,,,,2015-2016
IMP-8925403,2016,Student,18,I Will Pay,Female,AB243JJ,AB24,Scotland,UK,22,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8937112,2016,Student,18,I Will Pay,Female,AB243JL,AB24,Scotland,UK,21,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8929780,2016,Student,18,I Will Pay,Female,AB243LS,AB24,Scotland,UK,24,Aberdeen University,,1,1,,1,,1,,1,,,,,2015-2016,,,,,,,,,2014-2015
IMP-8927404,2016,Student,18,I Will Pay,Female,AB243NB,AB24,Scotland,UK,21,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930111,2016,Student,18,I Will Pay,Female,AB243NH,AB24,Scotland,UK,23,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8925114,2016,Student,18,I Will Pay,Female,AB243NP,AB24,Scotland,UK,22,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927067,2016,Student,18,I Will Pay,Female,AB243NS,AB24,Scotland,UK,Not provided,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,2015-2016,,,2015-2016
IMP-8926364,2016,Student,18,I Will Pay,Female,AB243NX,AB24,Scotland,UK,22,Aberdeen University,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMP-8935258,2016,Student,18,I Will Pay,Female,AB243TS,AB24,Scotland,UK,20,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8939034,2016,Student,18,I Will Pay,Female,AB244QE,AB24,Scotland,UK,21,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8925465,2016,Student,18,I Will Pay,Female,AB244RP,AB24,Scotland,UK,24,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930191,2016,Student,18,I Will Pay,Female,AB245AB,AB24,Scotland,UK,Not provided,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8931193,2016,Student,18,I Will Pay,Female,AB245AN,AB24,Scotland,UK,29,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930649,2016,Student,18,I Will Pay,Female,AB245NE,AB24,Scotland,UK,22,Aberdeen University,,1,1,Madras College,1,,,,,,,,,,,,,,,,,,
IMP-8937718,2016,Student,18,I Will Pay,Female,AB245PL,AB24,Scotland,UK,22,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930258,2016,Student,18,I Will Pay,Female,AB245PP,AB24,Scotland,UK,22,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8957525,2016,Student,18,I Will Pay,Female,AB245SW,AB24,Scotland,UK,22,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8980060,2016,Student,18,I Will Pay,Female,AB251GN,AB25,Scotland,UK,20,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8938049,2016,Student,18,I Will Pay,Female,AB251LE,AB25,Scotland,UK,21,Robert Gordon University,,1,1,Madras College,1,,,,,,,,,,,,,,,,,,
IMP-8935337,2016,Student,18,I Will Pay,Female,AB252QR,AB25,Scotland,UK,23,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8926389,2016,Student,18,I Will Pay,Female,AB253TX,AB25,Scotland,UK,21,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8998610,2016,Student,18,I Will Pay,Female,AB314NJ,AB31,Scotland,UK,22,Robert Gordon University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8929444,2016,Student,18,I Will Pay,Female,AB316EB,AB31,Scotland,UK,23,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8962367,2016,Student,18,I Will Pay,Female,AB326XJ,AB32,Scotland,UK,23,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8926925,2016,Student,18,I Will Pay,Female,AB392PR,AB39,Scotland,UK,21,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9202040,2016,Student,18,I Will Pay,Female,AB510GT,AB51,Scotland,UK,23,Aberdeen City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8961372,2016,Student,18,I Will Pay,Female,AB510YY,AB51,Scotland,UK,20,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8939147,2016,Student,18,I Will Pay,Female,BD234BX,BD23,England,UK,22,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930155,2016,Student,18,I Will Pay,Female,BL79HF,BL79,England,UK,21,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8932670,2016,Student,18,I Will Pay,Female,BT619JH,BT61,Northern Ireland,UK,21,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8932827,2016,Student,18,I Will Pay,Female,BT619NJ,BT61,Northern Ireland,UK,24,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928572,2016,Student,18,I Will Pay,Female,CF454ED,CF45,Wales,UK,22,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8932517,2016,Student,18,I Will Pay,Female,CH431UD,CH43,Scotland,UK,20,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8931190,2016,Student,18,I Will Pay,Female,CM63JZ,CM63,England,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8898167,2016,Student,18,I Will Pay,Female,CR84EQ,CR84,England,UK,22,Other,,1,1,,1,,,,,,,,,,,,,2015-2016,,2015-2016,,,2015-2016
IMP-8937132,2016,Student,18,I Will Pay,Female,DA118BX,DA11,England,UK,20,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8955033,2016,Student,18,My Club Will Pay,Female,DD!4JS,DD!4,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928188,2016,Student,18,My Club Will Pay,Female,DD11RL,DD11,Scotland,UK,22,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928164,2016,Student,18,My Club Will Pay,Female,DD11SA,DD11,Scotland,UK,22,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928116,2016,Student,18,My Club Will Pay,Female,DD11SG,DD11,Scotland,UK,24,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928145,2016,Student,18,My Club Will Pay,Female,DD13DG,DD13,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928177,2016,Student,18,My Club Will Pay,Female,DD14EA,DD14,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9053566,2016,Student,18,My Club Will Pay,Female,DD14JE,DD14,Scotland,UK,22,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8987189,2016,Student,18,My Club Will Pay,Female,DD14JS,DD14,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930692,2016,Student,18,My Club Will Pay,Female,DD14JU,DD14,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8955039,2016,Student,18,My Club Will Pay,Female,DD14LD,DD14,Scotland,UK,22,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928150,2016,Student,18,My Club Will Pay,Female,DD14LP,DD14,Scotland,UK,22,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8956160,2016,Student,18,My Club Will Pay,Female,DD14LR,DD14,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928169,2016,Student,18,My Club Will Pay,Female,DD14NS,DD14,Scotland,UK,23,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930687,2016,Student,18,My Club Will Pay,Female,DD15DL,DD15,Scotland,UK,23,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928134,2016,Student,18,My Club Will Pay,Female,DD15DQ,DD15,Scotland,UK,22,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8955051,2016,Student,18,My Club Will Pay,Female,DD15EN,DD15,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9053555,2016,Student,18,My Club Will Pay,Female,DD15EU,DD15,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8931977,2016,Student,18,My Club Will Pay,Female,DD15HN,DD15,Scotland,UK,24,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928185,2016,Student,18,My Club Will Pay,Female,DD15LX,DD15,Scotland,UK,27,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928135,2016,Student,18,My Club Will Pay,Female,DD15NA,DD15,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928156,2016,Student,18,My Club Will Pay,Female,DD15NB,DD15,Scotland,UK,23,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8923617,2016,Student,18,My Club Will Pay,Female,DD15PX,DD15,Scotland,UK,23,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928144,2016,Student,18,My Club Will Pay,Female,DD21GY,DD21,Scotland,UK,22,Dundee University,,1,1,,1,,,,,,,,,,,,2015-2016,,,,,,
IMP-8930700,2016,Student,18,My Club Will Pay,Female,DD21HL,DD21,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930704,2016,Student,18,My Club Will Pay,Female,DD21NN,DD21,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928183,2016,Student,18,My Club Will Pay,Female,DD21RG,DD21,Scotland,UK,22,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8956161,2016,Student,18,My Club Will Pay,Female,DD22JQ,DD22,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928175,2016,Student,18,My Club Will Pay,Female,DD36SA,DD36,Scotland,UK,21,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930688,2016,Student,18,My Club Will Pay,Female,DD46RF,DD46,Scotland,UK,27,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8954853,2016,Student,18,My Club Will Pay,Female,DD68DU,DD68,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8955046,2016,Student,18,My Club Will Pay,Female,DD76JB,DD76,Scotland,UK,22,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8929408,2016,Student,18,My Club Will Pay,Female,DD85HY,DD85,Scotland,UK,22,Glasgow University,,1,1,Dundee High,1,,,,,,,,,,,,,,,,,,
IMP-8903987,2016,Student,18,I Will Pay,Female,DG113BG,DG11,Scotland,UK,21,Other,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8933269,2016,Student,18,My Club Will Pay,Female,DG14AL,DG14,Scotland,UK,20,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927889,2016,Student,18,My Club Will Pay,Female,EH104AZ,EH10,Scotland,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8996745,2016,Student,18,My Club Will Pay,Female,EH106LS,EH10,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9061594,2016,Student,18,My Club Will Pay,Female,EH107HB,EH10,Scotland,UK,23,Strathclyde University,,1,1,George Watson'a College,1,,,,,,,,,,,,,,,,,,
IMP-8912139,2016,Student,18,My Club Will Pay,Female,EH111EQ,EH11,Scotland,UK,23,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8924923,2016,Student,18,My Club Will Pay,Female,EH113AL,EH11,Scotland,UK,24,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928714,2016,Student,18,My Club Will Pay,Female,EH114NT,EH11,Scotland,UK,25,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927796,2016,Student,18,My Club Will Pay,Female,EH11LY,EH11,Scotland,UK,22,Other,,1,1,,,,,,,,,,,,,,,,,,,,
IMP-8929338,2016,Student,18,My Club Will Pay,Female,EH11QG,EH11,Scotland,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928128,2016,Student,18,My Club Will Pay,Female,EH125BT,EH12,Scotland,UK,23,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8956238,2016,Student,18,I Will Pay,Female,EH12HX,EH12,Scotland,UK,26,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8932721,2016,Student,18,My Club Will Pay,Female,EH130DA,EH13,Scotland,UK,25,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927839,2016,Student,18,My Club Will Pay,Female,EH13LR,EH13,Scotland,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8925625,2016,Student,18,I Will Pay,Female,EH141PW,EH14,Scotland,UK,26,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8972680,2016,Student,18,I Will Pay,Female,EH144AS,EH14,Scotland,UK,20,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928127,2016,Student,18,My Club Will Pay,Female,EH165AU,EH16,Scotland,UK,20,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9074889,2016,Student,18,My Club Will Pay,Female,EH165AW,EH16,Scotland,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8934166,2016,Student,18,My Club Will Pay,Female,EH165AY,EH16,Scotland,UK,Not provided,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930015,2016,Student,18,My Club Will Pay,Female,EH165BA,EH16,Scotland,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928167,2016,Student,18,My Club Will Pay,Female,EH166JN,EH16,Scotland,UK,23,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8932693,2016,Student,18,I Will Pay,Female,EH223DN,EH22,Scotland,UK,21,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8933253,2016,Student,18,I Will Pay,Female,EH224RB,EH22,Scotland,UK,23,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8929754,2016,Student,18,My Club Will Pay,Female,EH22ND,EH22,Scotland,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,2014-2015,,,,,,,,,
IMP-8932505,2016,Student,18,I Will Pay,Female,EH260NH,EH26,Scotland,UK,21,St Andrews University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8926488,2016,Student,18,I Will Pay,Female,EH269BT,EH26,Scotland,UK,22,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8917919,2016,Student,18,I Will Pay,Female,EH312AY,EH31,Scotland,UK,21,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8932898,2016,Student,18,My Club Will Pay,Female,EH320PR,EH32,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927861,2016,Student,18,My Club Will Pay,Female,EH35AB,EH35,Scotland,UK,24,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8904694,2016,Student,18,My Club Will Pay,Female,EH35DQ,EH35,Scotland,UK,33,Edinburgh Capital,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMP-8927970,2016,Student,18,My Club Will Pay,Female,EH35DR,EH35,Scotland,UK,23,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8931336,2016,Student,18,My Club Will Pay,Female,EH36HZ,EH36,Scotland,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8926406,2016,Student,18,My Club Will Pay,Female,EH36NB,EH36,Scotland,UK,23,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928105,2016,Student,18,I Will Pay,Female,EH36PH,EH36,Scotland,UK,21,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9074869,2016,Student,18,My Club Will Pay,Female,EH36PS,EH36,Scotland,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8957205,2016,Student,18,My Club Will Pay,Female,EH36PZ,EH36,Scotland,UK,27,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8908965,2016,Student,18,My Club Will Pay,Female,EH394RQ,EH39,Scotland,UK,25,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8926820,2016,Student,18,I Will Pay,Female,EH395BA,EH39,Scotland,UK,21,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8929334,2016,Student,18,My Club Will Pay,Female,EH39LL,EH39,Scotland,UK,22,Edinburgh University,,1,1,Cheltenham Ladies' College,1,,,,,,,,,,,,,,,,,,
IMP-8926496,2016,Student,18,My Club Will Pay,Female,EH39LN,EH39,Scotland,UK,25,Edinburgh University,,1,1,,1,1,1,,1,,,,,2015-2016,,,2015-2016,,,,,,
IMP-8925948,2016,Student,18,My Club Will Pay,Female,EH39LP,EH39,Scotland,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8925128,2016,Student,18,I Will Pay,Female,EH41HR,EH41,Scotland,UK,22,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9058025,2016,Student,18,My Club Will Pay,Female,EH43AF,EH43,Scotland,UK,21,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8911492,2016,Student,18,My Club Will Pay,Female,EH43DA,EH43,Scotland,UK,34,Edinburgh Thistle,,1,1,,1,1,,,,,,,,,,,,,,2010-2011,,,
IMP-8899515,2016,Student,18,I Will Pay,Female,EH467HB,EH46,Scotland,UK,30,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8926922,2016,Student,18,I Will Pay,Female,EH479EL,EH47,Scotland,UK,20,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8996685,2016,Student,18,My Club Will Pay,Female,EH549HA,EH54,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8954858,2016,Student,18,My Club Will Pay,Female,EH64TW,EH64,Scotland,UK,28,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8929301,2016,Student,18,My Club Will Pay,Female,EH74AA,EH74,Scotland,UK,23,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8924900,2016,Student,18,My Club Will Pay,Female,EH75AB,EH75,Scotland,UK,20,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8996707,2016,Student,18,My Club Will Pay,Female,EH76UA,EH76,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927903,2016,Student,18,My Club Will Pay,Female,EH88DR,EH88,Scotland,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927911,2016,Student,18,My Club Will Pay,Female,EH89JE,EH89,Scotland,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8996289,2016,Student,18,My Club Will Pay,Female,EH89JQ,EH89,Scotland,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8928433,2016,Student,18,My Club Will Pay,Female,EH89LZ,EH89,Scotland,UK,28,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8973252,2016,Student,18,My Club Will Pay,Female,EH89NA,EH89,Scotland,UK,22,Edinburgh University,,1,1,,1,,1,,1,,,,,,,,,,,,,,
IMP-8926402,2016,Student,18,My Club Will Pay,Female,EH89NQ,EH89,Scotland,UK,25,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8946514,2016,Student,18,My Club Will Pay,Female,EH89RA,EH89,Scotland,UK,24,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930300,2016,Student,18,My Club Will Pay,Female,EH89RZ,EH89,Scotland,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927829,2016,Student,18,My Club Will Pay,Female,EH91AL,EH91,Scotland,UK,21,Edinburgh University,,1,1,,,,,,,,,,,,,,,,,,,,
IMP-8927952,2016,Student,18,My Club Will Pay,Female,EH91AR,EH91,Scotland,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8925889,2016,Student,18,My Club Will Pay,Female,EH91DS,EH91,Scotland,UK,23,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8927789,2016,Student,18,My Club Will Pay,Female,EH91EG,EH91,Scotland,UK,23,Edinburgh University,,1,1,,1,,,,,,,,,2015-2016,,,,,,,,,
IMP-8927847,2016,Student,18,My Club Will Pay,Female,EH91ET,EH91,Scotland,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-8930699,2016,Student,18,My Club Will Pay,Female,EH91EW,EH91,Scotland,UK,23,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
